contract_number,purchase_date,expiration_date,total_cost,customer_id
12159,2022-01-23,2022-02-22,2216.14,111
12160,2023-01-13,2024-01-13,384.15,486
12161,2021-10-03,2022-10-03,2399.18,101
12162,2022-09-04,2022-12-03,841.01,250
12163,2022-09-14,2023-09-14,2040.48,204
12164,2020-05-04,2020-06-03,818.07,337
12165,2023-01-31,2023-03-02,561.12,439
12166,2022-10-11,2023-01-09,2595.18,17
12167,2023-07-22,2023-08-21,527.69,71
12168,2020-01-08,2021-01-07,2302.66,348
12169,2023-12-09,2024-01-08,2864.48,213
12170,2021-10-07,2022-10-07,1710.93,40
12171,2020-09-30,2020-12-29,2915.81,145
12172,2023-06-09,2023-07-09,1743.53,33
12173,2021-10-18,2021-11-17,797.7,230
12174,2022-03-23,2023-03-23,681.35,351
12175,2023-08-01,2023-08-31,2249.58,61
12176,2021-04-23,2022-04-23,1028.38,234
12177,2023-11-02,2024-01-31,2042.32,7
12178,2021-08-22,2021-11-20,2883.06,32
12179,2020-05-16,2020-06-15,2031.96,33
12180,2021-01-13,2021-02-12,2531.13,335
12181,2020-01-29,2020-04-28,1922.29,382
12182,2022-08-20,2022-11-18,725.96,469
12183,2022-05-11,2023-05-11,2565.75,249
12184,2023-02-11,2024-02-11,1526.15,121
12185,2022-06-30,2022-07-30,854.56,413
12186,2021-07-05,2021-08-04,1855.01,52
12187,2022-06-02,2022-08-31,2204.35,461
12188,2023-12-11,2024-03-10,805.54,258
12189,2023-06-20,2023-07-20,1503.75,64
12190,2021-04-10,2021-07-09,1440.99,305
12191,2022-08-31,2023-08-31,2593.32,448
12192,2022-04-29,2023-04-29,1370.79,329
12193,2023-08-31,2024-08-30,1735.09,178
12194,2023-10-17,2024-10-16,2903.41,331
12195,2020-01-08,2020-02-07,261.17,160
12196,2020-01-18,2021-01-17,1153.75,510
12197,2022-10-17,2023-01-15,1645.43,145
12198,2020-05-05,2020-08-03,248.8,100
12199,2022-06-02,2022-07-02,2005.65,500
12200,2023-09-01,2024-08-31,2890.97,469
12201,2021-11-03,2021-12-03,1623.77,408
12202,2023-09-30,2023-10-30,2781.73,15
12203,2023-07-31,2024-07-30,2927.25,361
12204,2021-11-29,2022-11-29,322.5,504
12205,2022-04-20,2022-05-20,353.71,162
12206,2021-04-02,2022-04-02,1169.15,196
12207,2020-01-25,2020-02-24,134.98,58
12208,2022-01-30,2022-04-30,2949.18,388
12209,2021-07-18,2021-08-17,1657.25,292
12210,2020-02-05,2021-02-04,1702.7,235
12211,2021-01-04,2021-04-04,1860.72,278
12212,2021-08-20,2021-11-18,2982.63,424
12213,2023-02-06,2023-03-08,698.55,361
12214,2021-12-30,2022-01-29,2296.38,368
12215,2021-02-01,2021-05-02,994.7,345
12216,2023-03-02,2023-04-01,1098.47,266
12217,2022-03-11,2022-04-10,181.03,397
12218,2020-03-31,2020-04-30,684.15,418
12219,2023-04-18,2024-04-17,2486.05,154
12220,2022-02-04,2023-02-04,775.26,363
12221,2020-04-21,2020-07-20,2809.83,28
12222,2023-09-01,2023-10-01,2837.49,357
12223,2021-10-20,2022-10-20,1814.65,333
12224,2022-10-19,2023-10-19,1841.62,449
12225,2022-07-20,2023-07-20,1427.32,436
12226,2023-11-23,2024-11-22,1276.12,20
12227,2022-06-09,2022-09-07,539.26,14
12228,2021-09-07,2021-10-07,1135.61,506
12229,2023-02-04,2023-05-05,2772.28,96
12230,2023-08-18,2023-09-17,1199.3,209
12231,2020-10-14,2021-10-14,2645.85,143
12232,2023-08-31,2023-11-29,1651.93,427
12233,2020-06-28,2020-07-28,648.26,112
12234,2022-06-25,2022-07-25,2539.42,196
12235,2021-06-04,2021-09-02,947.84,55
12236,2021-12-12,2022-12-12,951.39,210
12237,2021-06-05,2021-09-03,1605.12,99
12238,2020-11-29,2020-12-29,2927.03,262
12239,2021-02-15,2022-02-15,674.02,227
12240,2023-12-15,2024-01-14,1597.5,350
12241,2020-12-07,2021-03-07,2026.45,325
12242,2020-01-08,2020-04-07,234.14,201
12243,2021-05-05,2021-08-03,2859.81,234
12244,2023-02-21,2023-03-23,1056.17,168
12245,2023-09-17,2023-10-17,452.52,479
12246,2021-07-17,2021-10-15,212.83,184
12247,2023-12-29,2024-03-28,1230.68,62
12248,2022-05-01,2022-07-30,2674.33,105
12249,2023-05-19,2024-05-18,952.66,24
12250,2023-05-26,2024-05-25,1264.28,495
12251,2021-08-01,2021-08-31,2950.96,10
12252,2021-09-02,2021-10-02,1493.12,479
12253,2022-10-31,2022-11-30,2649.03,306
12254,2021-04-14,2022-04-14,150.33,299
12255,2022-01-13,2023-01-13,2425.6,453
12256,2020-11-30,2021-02-28,352.71,229
12257,2023-01-27,2024-01-27,789.72,412
12258,2020-10-11,2021-01-09,144.86,173
12259,2022-05-16,2023-05-16,1348.27,335
12260,2021-04-11,2021-07-10,862.59,284
12261,2021-11-08,2022-11-08,2939.84,278
12262,2023-06-28,2023-09-26,954.99,372
12263,2021-07-25,2021-08-24,1147.78,402
12264,2022-01-10,2023-01-10,1113.49,152
12265,2023-08-06,2024-08-05,736.98,436
12266,2022-12-14,2023-01-13,1957.69,143
12267,2021-03-05,2021-04-04,2272.23,330
12268,2023-04-28,2023-05-28,2092.77,346
12269,2022-08-06,2023-08-06,1880.6,230
12270,2020-02-18,2020-03-19,1646.96,302
12271,2020-02-03,2020-05-03,313.89,470
12272,2020-06-27,2020-07-27,2665.31,22
12273,2021-03-06,2022-03-06,2513.17,424
12274,2022-01-06,2023-01-06,423.22,95
12275,2022-01-13,2022-04-13,436.44,464
12276,2020-03-19,2021-03-19,2112.69,151
12277,2022-09-26,2022-10-26,1021.23,65
12278,2023-05-31,2024-05-30,1159.19,61
12279,2021-10-12,2021-11-11,1605.98,367
12280,2023-09-04,2024-09-03,1651.03,126
12281,2022-09-15,2022-10-15,2931.18,355
12282,2023-09-12,2024-09-11,1265.1,107
12283,2023-12-29,2024-12-28,824.15,215
12284,2023-12-06,2024-01-05,452.52,491
12285,2022-03-29,2022-04-28,1530.96,426
12286,2021-08-21,2022-08-21,517.52,147
12287,2021-10-18,2022-10-18,1567.38,245
12288,2021-08-19,2021-09-18,2645.01,250
12289,2023-09-11,2023-10-11,399.14,81
12290,2021-06-27,2022-06-27,2270.74,79
12291,2021-12-04,2022-12-04,2152.95,412
12292,2021-01-25,2022-01-25,1717.17,106
12293,2023-04-09,2024-04-08,826.2,340
12294,2020-04-26,2020-05-26,1367.23,226
12295,2020-10-23,2021-10-23,2164.27,275
12296,2020-06-17,2020-09-15,2905.13,74
12297,2023-04-03,2023-05-03,1579.77,11
12298,2020-10-04,2020-11-03,2987.54,105
12299,2022-12-18,2023-01-17,1020.14,459
12300,2022-05-28,2022-06-27,2252.57,210
12301,2021-07-08,2022-07-08,2742.62,98
12302,2021-04-15,2021-07-14,2646.19,308
12303,2020-11-30,2021-11-30,2066.12,491
12304,2022-04-14,2022-05-14,1091.15,411
12305,2023-04-15,2023-07-14,2762.05,70
12306,2020-01-29,2021-01-28,1146.94,270
12307,2023-07-08,2023-08-07,744.38,120
12308,2020-02-23,2020-05-23,1497.42,141
12309,2022-05-06,2023-05-06,2145.88,220
12310,2021-07-10,2022-07-10,2600.97,231
12311,2020-11-05,2021-11-05,765.07,336
12312,2020-09-20,2020-12-19,685.56,187
12313,2020-02-12,2020-05-12,1882.28,184
12314,2021-03-08,2022-03-08,2490.43,232
12315,2021-02-11,2022-02-11,2671.58,90
12316,2022-11-24,2023-11-24,1470.64,387
12317,2023-06-17,2023-07-17,2679.42,86
12318,2023-01-03,2023-04-03,1003.24,391
12319,2022-04-03,2023-04-03,1395.99,495
12320,2020-04-08,2020-07-07,1385.13,226
12321,2020-02-24,2021-02-23,338.27,331
12322,2023-05-16,2023-08-14,467.48,279
12323,2023-02-23,2023-03-25,639.37,448
12324,2023-08-14,2024-08-13,2792.17,380
12325,2022-01-27,2022-04-27,903.99,506
12326,2021-10-20,2022-01-18,2561.5,425
12327,2023-07-18,2023-10-16,248.56,71
12328,2021-05-06,2021-06-05,541.21,401
12329,2021-01-30,2021-03-01,378.24,133
12330,2020-01-27,2020-04-26,2215.48,189
12331,2023-10-08,2023-11-07,1785.62,293
12332,2023-06-16,2023-09-14,294.36,418
12333,2023-06-10,2024-06-09,632.11,270
12334,2022-03-12,2022-04-11,2417.52,2
12335,2022-03-14,2022-06-12,1876.67,262
12336,2022-06-06,2023-06-06,498.98,139
12337,2021-03-08,2021-06-06,2254.91,222
12338,2023-03-10,2023-06-08,2120.77,482
12339,2021-09-20,2021-10-20,569.56,42
12340,2020-05-11,2021-05-11,2765.54,117
12341,2023-12-19,2024-01-18,1861.18,288
12342,2021-11-06,2022-11-06,899.32,404
12343,2022-10-13,2023-10-13,2320.17,440
12344,2023-09-05,2024-09-04,940.36,77
12345,2022-07-18,2023-07-18,1854.45,121
12346,2021-04-21,2022-04-21,2792.59,9
12347,2022-12-23,2023-03-23,1940.42,509
12348,2020-04-28,2021-04-28,1426.87,128
12349,2020-09-25,2020-12-24,1006.77,268
12350,2020-04-16,2020-07-15,1225.29,86
12351,2023-02-26,2024-02-26,411.15,163
12352,2020-01-14,2021-01-13,845.63,472
12353,2021-06-29,2022-06-29,1241.37,368
12354,2022-04-20,2022-07-19,2123.59,116
12355,2023-11-29,2023-12-29,2621.62,44
12356,2022-11-20,2023-02-18,2598.23,439
12357,2023-03-04,2024-03-03,2596.32,238
12358,2022-06-26,2022-07-26,1324.89,390
12359,2023-07-13,2024-07-12,2494.25,331
12360,2022-09-10,2022-12-09,2388.37,397
12361,2022-02-20,2022-05-21,2018.95,284
12362,2021-09-23,2022-09-23,1059.08,202
12363,2023-11-09,2023-12-09,305.04,298
12364,2023-07-31,2023-08-30,1976.85,380
12365,2020-02-18,2020-03-19,2000.47,59
12366,2020-04-02,2020-07-01,2890.04,424
12367,2023-05-13,2024-05-12,1547.45,282
12368,2022-12-08,2023-03-08,653.21,211
12369,2020-12-30,2021-12-30,1091.53,150
12370,2021-05-05,2021-06-04,1985.56,281
12371,2020-01-27,2020-04-26,1065.67,142
12372,2020-03-19,2020-04-18,125.88,323
12373,2023-08-05,2023-11-03,452.99,366
12374,2022-11-29,2022-12-29,1840.29,435
12375,2022-07-25,2023-07-25,938.29,157
12376,2020-10-04,2020-11-03,2363.93,438
12377,2020-11-02,2020-12-02,2239.87,430
12378,2021-10-22,2022-01-20,162.8,242
12379,2020-02-11,2020-05-11,1438.13,477
12380,2023-10-03,2023-11-02,898.45,374
12381,2023-10-01,2023-10-31,608.62,17
12382,2023-01-19,2023-04-19,1082.31,312
12383,2023-12-24,2024-03-23,576.44,138
12384,2022-03-05,2023-03-05,2681.38,355
12385,2021-08-18,2022-08-18,1741.12,84
12386,2023-12-03,2024-03-02,2772.6,306
12387,2020-07-24,2020-08-23,1907.96,510
12388,2023-05-14,2023-08-12,1465.07,447
12389,2021-08-07,2021-09-06,1501.09,120
12390,2022-06-09,2022-09-07,836.21,1
12391,2022-07-10,2023-07-10,2071.42,187
12392,2020-10-16,2020-11-15,2932.68,431
12393,2021-04-12,2022-04-12,1489.62,97
12394,2022-03-23,2022-04-22,1595.03,352
12395,2023-08-27,2024-08-26,652.19,200
12396,2022-10-02,2022-12-31,758.77,51
12397,2023-01-07,2024-01-07,1442.07,506
12398,2020-08-28,2021-08-28,582.91,289
12399,2023-07-05,2023-10-03,856.76,501
12400,2020-07-20,2020-08-19,2730.8,23
12401,2023-01-21,2023-02-20,2235.48,110
12402,2021-07-22,2021-10-20,2444.09,71
12403,2022-11-20,2023-11-20,1957.12,17
12404,2021-03-04,2021-06-02,1639.02,167
12405,2020-11-13,2020-12-13,2122.03,364
12406,2021-03-15,2021-04-14,1043.26,337
12407,2023-02-10,2023-03-12,2680.18,13
12408,2022-11-22,2023-02-20,543.99,503
12409,2022-08-04,2022-11-02,1832.04,250
12410,2022-07-11,2023-07-11,1077.47,161
12411,2022-10-04,2023-01-02,1696.12,456
12412,2020-08-07,2020-11-05,1869.35,418
12413,2022-09-03,2023-09-03,2121.25,469
12414,2020-03-31,2020-06-29,273.12,256
12415,2021-04-30,2022-04-30,301.91,442
12416,2022-08-19,2023-08-19,803.08,40
12417,2023-10-08,2024-10-07,1657.36,19
12418,2020-12-05,2021-01-04,2104.77,159
12419,2021-12-20,2022-01-19,766.15,268
12420,2021-11-30,2022-02-28,2436.9,331
12421,2022-06-05,2023-06-05,2882.27,226
12422,2020-04-06,2020-05-06,248.75,282
12423,2021-07-15,2021-08-14,480.25,343
12424,2023-05-01,2023-05-31,419.77,239
12425,2022-01-15,2022-02-14,2587.1,477
12426,2023-03-26,2023-06-24,2992.51,335
12427,2021-10-08,2022-01-06,558.25,135
12428,2023-12-16,2024-03-15,996.02,41
12429,2022-07-13,2022-08-12,2154.81,95
12430,2023-09-04,2023-10-04,1147.54,124
12431,2022-06-27,2022-09-25,729.3,10
12432,2023-06-11,2023-07-11,1701.35,337
12433,2022-03-03,2023-03-03,2438.41,482
12434,2022-10-30,2023-10-30,1148.48,503
12435,2022-05-11,2023-05-11,1109.68,436
12436,2022-04-10,2023-04-10,1900.76,457
12437,2023-04-10,2023-05-10,2722.64,453
12438,2022-05-04,2022-06-03,1656.42,228
12439,2022-05-19,2022-06-18,871.72,157
12440,2021-01-22,2021-02-21,1106.21,253
12441,2020-07-05,2020-10-03,2630.63,203
12442,2022-11-08,2023-02-06,1124.27,60
12443,2021-05-04,2022-05-04,839.64,64
12444,2021-09-20,2021-12-19,2258.5,431
12445,2023-10-14,2023-11-13,201.58,54
12446,2023-08-13,2023-11-11,2860.7,476
12447,2021-02-19,2022-02-19,830.63,216
12448,2023-04-26,2023-07-25,289.66,401
12449,2021-10-02,2022-10-02,1987.2,108
12450,2021-10-07,2022-10-07,1407.18,28
12451,2020-06-26,2021-06-26,497.91,334
12452,2023-12-02,2024-03-01,1058.76,489
12453,2023-04-30,2023-07-29,365.93,26
12454,2022-10-09,2022-11-08,2291.66,278
12455,2020-09-18,2020-10-18,1446.24,35
12456,2020-05-01,2020-05-31,1656.31,245
12457,2020-06-03,2020-09-01,2536.61,231
12458,2023-03-22,2023-06-20,2804.85,191
12459,2022-07-10,2022-10-08,1214.22,424
12460,2022-08-09,2022-11-07,1441.02,370
12461,2020-11-07,2021-02-05,567.4,399
12462,2022-06-16,2022-07-16,755.77,68
12463,2022-07-15,2022-08-14,2564.27,424
12464,2023-11-19,2024-02-17,1398.38,149
12465,2021-08-18,2021-11-16,1416.64,16
12466,2022-06-15,2022-09-13,1614.07,182
12467,2022-11-09,2023-02-07,1882.24,321
12468,2023-02-16,2024-02-16,521.13,197
12469,2023-02-21,2023-03-23,1380.08,448
12470,2021-09-02,2021-12-01,762.31,467
12471,2022-10-10,2022-11-09,585.94,433
12472,2020-09-15,2020-10-15,659.27,265
12473,2022-12-09,2023-01-08,2150.84,116
12474,2022-01-12,2022-04-12,439.09,51
12475,2020-01-19,2021-01-18,2977.57,490
12476,2022-01-21,2022-04-21,1119.29,308
12477,2022-12-22,2023-12-22,943.15,501
12478,2020-12-01,2021-12-01,406.87,167
12479,2022-10-07,2023-10-07,1244.72,183
12480,2021-04-07,2021-05-07,1152.44,365
12481,2020-03-15,2021-03-15,1866.74,106
12482,2020-06-22,2021-06-22,1752.77,23
12483,2021-11-19,2022-02-17,1405.18,412
12484,2022-12-19,2023-12-19,1498.14,88
12485,2021-01-29,2022-01-29,2781.77,159
12486,2023-07-27,2023-08-26,1971.74,145
12487,2021-07-15,2022-07-15,1945.56,33
12488,2021-05-16,2022-05-16,1554.65,101
12489,2023-11-30,2024-02-28,2805.19,236
12490,2023-10-24,2024-01-22,1001.91,341
12491,2023-09-11,2023-12-10,1304.28,298
12492,2021-06-02,2021-07-02,2668.36,347
12493,2020-06-12,2021-06-12,1768.53,133
12494,2022-02-28,2023-02-28,943.37,278
12495,2021-03-11,2022-03-11,2350.61,103
12496,2022-07-07,2022-08-06,2927.35,249
12497,2021-05-05,2022-05-05,658.52,389
12498,2020-11-12,2021-11-12,683.95,450
12499,2023-05-29,2024-05-28,2537.53,315
12500,2021-10-04,2021-11-03,1360.65,267
12501,2022-09-04,2022-10-04,2270.99,257
12502,2020-11-21,2020-12-21,2612.96,509
12503,2023-01-30,2023-04-30,270.75,378
12504,2023-10-19,2024-10-18,350.93,228
12505,2021-12-22,2022-01-21,884.96,18
12506,2023-05-17,2024-05-16,981.31,161
12507,2022-11-03,2023-11-03,1075.98,301
12508,2021-12-12,2022-01-11,2003.03,420
12509,2020-12-29,2021-03-29,2743.48,506
12510,2021-05-21,2022-05-21,2985.48,97
12511,2023-07-19,2023-08-18,1370.87,45
12512,2022-07-11,2022-10-09,2157.54,290
12513,2020-04-20,2021-04-20,1308.79,44
12514,2023-11-02,2023-12-02,1424.35,100
12515,2022-12-25,2023-03-25,2122.74,159
12516,2021-11-08,2022-02-06,1167.63,415
12517,2021-01-11,2021-04-11,671.09,167
12518,2023-09-16,2024-09-15,2059.04,484
12519,2023-12-19,2024-03-18,448.93,54
12520,2021-08-18,2021-11-16,1694.64,377
12521,2020-02-27,2021-02-26,1805.03,239
12522,2021-06-19,2021-07-19,1939.67,54
12523,2021-04-19,2022-04-19,2602.45,72
12524,2023-05-26,2023-08-24,560.32,107
12525,2023-03-19,2024-03-18,2678.17,450
12526,2020-05-22,2020-08-20,2387.31,178
12527,2021-10-29,2022-10-29,126.93,370
12528,2023-10-07,2024-01-05,1451.12,425
12529,2020-10-28,2020-11-27,795.6,434
12530,2022-11-30,2023-11-30,435.82,151
12531,2023-09-24,2023-12-23,1314.73,300
12532,2022-02-06,2022-03-08,904.59,264
12533,2020-04-05,2020-05-05,654.63,176
12534,2023-03-12,2023-04-11,698.26,397
12535,2022-08-26,2022-09-25,255.39,471
12536,2022-11-22,2022-12-22,968.39,304
12537,2021-06-02,2022-06-02,2178.21,386
12538,2022-05-19,2023-05-19,811.06,464
12539,2022-02-03,2022-03-05,385.71,345
12540,2022-03-09,2022-06-07,107.81,342
12541,2022-03-14,2022-04-13,2405.63,92
12542,2023-05-09,2024-05-08,2218.52,14
12543,2023-11-18,2023-12-18,277.15,415
12544,2022-12-21,2023-01-20,1995.23,111
12545,2021-12-17,2022-12-17,333.34,401
12546,2021-12-21,2022-01-20,1286.23,270
12547,2021-10-31,2021-11-30,1236.27,379
12548,2022-11-12,2023-11-12,621.52,95
12549,2023-03-03,2023-04-02,2940.15,81
12550,2023-01-18,2023-02-17,1734.69,310
12551,2021-09-17,2021-10-17,1189.12,167
12552,2020-02-26,2021-02-25,2371.2,296
12553,2020-02-20,2020-03-21,1958.84,211
12554,2022-10-07,2023-01-05,2416.78,217
12555,2021-04-03,2022-04-03,787.27,66
12556,2020-12-12,2021-03-12,1816.2,355
12557,2022-11-04,2023-02-02,2872.73,459
12558,2022-06-24,2022-09-22,2524.72,82
12559,2020-07-13,2020-08-12,1252.02,108
12560,2022-11-17,2023-02-15,2298.95,43
12561,2021-12-31,2022-03-31,2135.09,64
12562,2022-12-14,2023-12-14,2541.74,366
12563,2021-04-15,2021-07-14,2765.98,57
12564,2023-05-11,2023-06-10,591.04,76
12565,2021-01-08,2021-02-07,1497.35,114
12566,2023-04-06,2023-07-05,1571.94,433
12567,2022-12-13,2023-01-12,2623.2,88
12568,2023-09-19,2024-09-18,165.11,448
12569,2020-01-09,2021-01-08,1499.53,362
12570,2023-04-03,2023-05-03,2257.33,154
12571,2023-06-27,2024-06-26,1535.39,115
12572,2020-07-09,2020-08-08,2639.08,113
12573,2020-10-13,2021-10-13,2779.95,269
12574,2021-09-17,2022-09-17,1314.51,342
12575,2020-09-27,2020-10-27,1234.33,274
12576,2020-06-17,2020-09-15,703.38,286
12577,2021-11-07,2022-11-07,2670.56,122
12578,2023-04-20,2024-04-19,2355.84,169
12579,2022-11-01,2023-01-30,694.53,108
12580,2020-07-02,2020-08-01,1149.96,186
12581,2023-06-27,2024-06-26,1477.88,106
12582,2023-09-07,2023-10-07,1501.9,384
12583,2020-12-06,2021-12-06,897.36,476
12584,2020-08-23,2020-09-22,2027.96,394
12585,2020-05-05,2020-08-03,2657.81,427
12586,2022-07-03,2023-07-03,1287.57,158
12587,2022-03-30,2022-06-28,2014.9,145
12588,2022-07-17,2023-07-17,851.56,238
12589,2020-12-06,2021-01-05,506.42,120
12590,2023-02-06,2023-03-08,913.4,24
12591,2023-04-19,2023-07-18,1098.64,247
12592,2021-09-16,2021-12-15,2079.99,175
12593,2022-06-23,2022-07-23,2546.84,311
12594,2020-01-10,2021-01-09,577.31,289
12595,2023-06-20,2023-07-20,1628.83,286
12596,2023-10-03,2024-01-01,2149.08,327
12597,2020-07-07,2021-07-07,2573.64,108
12598,2020-05-09,2020-06-08,313.71,197
12599,2022-05-10,2023-05-10,1409.05,179
12600,2022-03-05,2023-03-05,705.67,202
12601,2023-08-18,2023-09-17,2588.34,309
12602,2022-01-18,2023-01-18,2268.94,188
12603,2020-05-14,2021-05-14,2715.96,28
12604,2023-06-05,2023-09-03,1651.63,69
12605,2023-01-20,2023-04-20,533.34,38
12606,2023-04-11,2023-05-11,1903.16,350
12607,2022-10-27,2023-01-25,1422.84,439
12608,2023-11-04,2024-11-03,2941.66,371
12609,2021-12-15,2022-03-15,2545.32,382
12610,2022-07-13,2022-08-12,1599.77,303
12611,2021-09-24,2021-12-23,447.13,391
12612,2020-12-28,2021-01-27,184.19,350
12613,2020-06-06,2020-07-06,1336.01,455
12614,2023-02-06,2023-03-08,470.15,31
12615,2020-10-24,2021-10-24,1403.13,262
12616,2020-11-11,2020-12-11,617.92,4
12617,2022-01-09,2022-04-09,1099.18,449
12618,2020-01-30,2021-01-29,2916.94,270
12619,2020-09-12,2021-09-12,1689.92,372
12620,2022-06-21,2022-09-19,387.43,303
12621,2022-03-13,2022-06-11,1412.13,59
12622,2020-02-20,2021-02-19,2673.79,254
12623,2022-05-14,2022-06-13,2872.3,127
12624,2021-10-24,2022-01-22,1601.53,279
12625,2020-09-07,2020-10-07,2526.28,422
12626,2021-09-17,2021-12-16,813.91,37
12627,2021-01-14,2021-02-13,350.49,425
12628,2021-05-11,2021-06-10,1678.52,163
12629,2021-03-29,2022-03-29,2298.63,457
12630,2020-05-05,2021-05-05,2604.41,29
12631,2022-08-26,2022-11-24,2727.9,110
12632,2021-07-30,2022-07-30,1464.52,210
12633,2020-10-10,2020-11-09,2591.03,429
12634,2020-08-17,2020-09-16,2620.11,157
12635,2021-03-10,2021-04-09,2200.22,253
12636,2023-10-04,2024-01-02,579.58,252
12637,2022-03-11,2022-04-10,257.57,370
12638,2023-11-10,2024-11-09,2236.21,406
12639,2020-12-30,2021-03-30,2453.44,447
12640,2022-07-29,2022-08-28,1948.23,497
12641,2020-08-30,2020-11-28,708.34,1
12642,2020-12-04,2021-01-03,2829.94,348
12643,2021-05-01,2021-05-31,2663.62,22
12644,2021-12-15,2022-03-15,1526.97,62
12645,2022-05-30,2022-06-29,2279.34,99
12646,2023-06-28,2024-06-27,2462.16,81
12647,2020-01-02,2020-02-01,2149.83,417
12648,2020-05-12,2020-08-10,140.59,509
12649,2021-08-09,2022-08-09,1986.42,128
12650,2023-05-29,2023-08-27,1058.68,167
12651,2023-03-03,2023-04-02,1677.55,200
12652,2021-05-18,2021-08-16,1523.77,446
12653,2022-12-28,2023-12-28,870.54,427
12654,2021-06-15,2022-06-15,2395.81,372
12655,2023-06-14,2023-07-14,2328.13,433
12656,2021-03-15,2022-03-15,1794.22,172
12657,2021-11-08,2021-12-08,1770.99,310
12658,2020-11-09,2021-11-09,1803.81,165
12659,2020-11-28,2021-02-26,1421.26,278
12660,2022-01-06,2022-04-06,1462.72,128
12661,2022-12-31,2023-12-31,1624.89,345
12662,2021-11-24,2022-02-22,229.22,330
12663,2023-05-26,2023-06-25,2870.44,464
12664,2022-12-21,2023-12-21,1549.06,373
12665,2020-09-28,2020-12-27,1278.67,12
12666,2020-11-03,2020-12-03,953.03,126
12667,2022-11-01,2023-01-30,1740.23,446
12668,2021-11-30,2022-11-30,2570.77,145
12669,2020-01-27,2020-02-26,2601.0,382
12670,2023-08-25,2023-09-24,625.1,504
12671,2021-08-13,2021-11-11,101.01,287
12672,2023-08-15,2023-09-14,687.32,112
12673,2022-02-21,2022-05-22,1795.93,232
12674,2022-02-18,2022-05-19,572.26,105
12675,2022-01-25,2022-04-25,1359.09,59
12676,2023-11-15,2024-11-14,547.25,255
12677,2022-02-19,2023-02-19,1356.7,329
12678,2020-05-19,2020-08-17,565.7,169
12679,2022-01-01,2022-01-31,732.0,287
12680,2023-01-11,2023-02-10,699.53,146
12681,2022-10-02,2022-12-31,1017.41,226
12682,2020-10-16,2021-10-16,403.57,48
12683,2023-03-27,2023-06-25,359.88,102
12684,2021-04-16,2022-04-16,1801.69,309
12685,2020-10-29,2021-01-27,1118.62,296
12686,2023-06-25,2023-07-25,2252.27,83
12687,2020-12-23,2021-03-23,933.48,431
12688,2022-06-08,2022-09-06,921.33,269
12689,2020-02-03,2021-02-02,429.79,497
12690,2021-01-05,2021-04-05,2589.43,336
12691,2020-05-13,2021-05-13,1992.74,440
12692,2023-10-26,2024-10-25,2628.7,86
12693,2023-07-16,2024-07-15,1312.57,217
12694,2022-09-27,2022-12-26,2946.94,104
12695,2022-09-03,2023-09-03,2445.87,179
12696,2022-08-14,2022-11-12,1339.7,62
12697,2023-11-08,2024-11-07,1143.33,52
12698,2023-03-07,2023-06-05,2973.75,137
12699,2020-09-24,2020-12-23,193.51,30
12700,2021-04-16,2021-05-16,2031.88,500
12701,2020-02-06,2020-05-06,260.26,128
12702,2020-11-09,2020-12-09,212.62,333
12703,2021-02-03,2021-03-05,1795.55,381
12704,2021-07-02,2021-08-01,2484.71,368
12705,2020-07-21,2020-10-19,2269.1,86
12706,2020-07-08,2020-08-07,2194.46,128
12707,2022-12-21,2023-03-21,903.88,392
12708,2023-03-14,2023-06-12,617.65,244
12709,2022-07-27,2023-07-27,2234.5,198
12710,2021-01-16,2021-04-16,2373.02,149
12711,2022-03-13,2022-04-12,849.43,294
12712,2023-01-26,2024-01-26,1327.02,323
